timestamp_utc,overall_vibration_value,speed_value,skin_temperature_value,motor_supply_frequency_value,output_power_value,peak_to_peak_tangential_value,vibration_radial_value,vibration_tangential_value,vibration_axial_value,acceleration_rms_axial_value,acceleration_rms_tangential_value,acceleration_rms_radial_value
2026-06-07 02:00:01,3.055,1700.3,45.1,57.16,6.3,2.623,1.513,1.902,3.055,0.2201,0.3958,0.1407
2026-06-07 03:00:01,1.988,1699.5,50.3,57.16,6.64,2.502,1.443,1.396,1.988,0.2328,0.3901,0.1405
2026-06-07 05:00:01,1.874,1701.0,47.3,57.12,5.57,2.4844,1.041,1.874,1.098,0.2334,0.3899,0.1416
2026-06-07 07:00:01,2.371,1701.4,52.6,57.09,5.01,2.7305,1.281,2.371,1.073,0.2164,0.4026,0.1346
2026-06-07 08:00:01,2.234,1701.5,49.4,57.16,5.77,2.4746,1.081,2.234,2.037,0.2394,0.396,0.1417
2026-06-07 10:00:01,2.354,1700.7,52.8,57.16,6.11,2.7578,1.496,2.354,2.205,0.2739,0.3994,0.1552
2026-06-07 11:00:01,1.801,1701.7,54.5,57.16,5.7,2.6289,1.147,1.801,1.638,0.2771,0.385,0.15
2026-06-07 14:00:01,1.649,1701.4,52.3,57.12,5.42,2.5078,1.649,1.545,1.127,0.2438,0.4004,0.1442
2026-06-07 18:00:01,1.669,1701.4,50.6,57.12,5.4,2.6836,1.249,1.669,1.287,0.2332,0.3994,0.1392
2026-06-07 22:00:01,2.387,1702.2,42.4,57.09,4.66,2.416,1.35,1.195,2.387,0.1998,0.4177,0.1436
2026-06-08 02:00:01,0.785,503.6,40.2,17.03,1.25,0.98,0.415,0.785,0.473,0.0842,0.1592,0.0667
2026-06-08 06:00:01,0.805,567.1,39.3,19.11,1.19,1.3457,0.406,0.805,0.247,0.0718,0.1844,0.084
2026-06-08 07:00:01,1.035,567.4,43.8,19.11,1.12,1.1055,0.303,1.035,0.332,0.0671,0.1685,0.0663
2026-06-08 08:00:01,0.401,591.9,45.3,20.25,3.17,0.1031,0.16,0.401,0.171,0.0065,0.0155,0.0075
2026-06-08 09:00:01,0.324,691.6,46.0,24.17,8.12,0.1816,0.224,0.324,0.132,0.0089,0.0211,0.0103
2026-06-08 11:00:01,0.699,629.2,43.2,21.14,1.05,1.1738,0.365,0.699,0.44,0.0893,0.1703,0.0661
2026-06-08 12:00:01,0.586,629.7,44.9,21.14,0.96,1.1094,0.478,0.586,0.572,0.0837,0.1627,0.0657
2026-06-08 16:00:01,1.157,539.8,47.0,18.08,0.46,1.3906,0.559,1.157,0.255,0.0666,0.2488,0.0989
2026-06-08 17:00:01,0.942,538.9,43.8,18.08,0.62,1.375,0.409,0.942,0.288,0.0681,0.21,0.0817
2026-06-08 18:00:01,1.375,755.8,46.8,25.36,1.27,1.3877,0.86,1.375,0.92,0.1271,0.2079,0.0717
2026-06-08 19:00:01,1.566,756.0,47.7,25.36,1.21,1.4043,0.562,1.566,0.971,0.1211,0.23,0.0725
2026-06-09 02:00:01,3.365,1701.3,41.2,57.09,5.03,2.75,1.565,1.759,3.365,0.2006,0.4182,0.1453
2026-06-09 13:00:01,1.451,1701.0,46.0,57.16,5.97,2.5547,1.229,1.451,1.204,0.224,0.4028,0.1396
2026-06-09 15:00:01,1.655,1701.7,45.4,57.16,5.66,2.543,1.556,1.655,1.608,0.2104,0.3938,0.1429
2026-06-09 16:00:01,0.344,1480.6,53.6,50.03,10.15,0.0791,0.143,0.344,0.11,0.0057,0.0119,0.0067
2026-06-09 21:00:01,2.467,1699.8,44.6,57.16,6.52,2.6074,1.599,2.033,2.467,0.2296,0.4102,0.1437
2026-06-09 21:32:14,2.551,1700.1,45.1,57.16,6.4,2.8398,1.482,2.355,2.551,0.2261,0.4016,0.1433
2026-06-09 22:00:00,2.344,1701.7,46.7,57.19,6.1,2.5801,1.246,1.525,2.344,0.2454,0.3979,0.139
2026-06-09 23:00:00,1.691,1700.8,47.5,57.19,6.48,2.5469,1.691,1.493,0.853,0.2539,0.4031,0.1428
2026-06-10 00:00:00,2.715,1701.2,47.5,57.19,6.3,2.7148,1.486,1.817,2.715,0.2583,0.4111,0.1359
2026-06-10 01:00:00,2.213,1700.8,46.8,57.19,6.5,2.5352,1.071,1.94,2.213,0.2546,0.4182,0.1364
2026-06-10 02:00:00,1.93,1700.2,47.1,57.19,6.76,2.6309,1.552,1.324,1.93,0.2581,0.4175,0.1375
2026-06-10 04:00:00,2.527,1701.8,41.5,57.12,5.24,2.4277,1.183,1.768,2.527,0.2053,0.3992,0.1396
2026-06-10 05:00:00,1.749,1701.8,42.5,57.16,5.66,2.4453,1.423,1.405,1.749,0.2271,0.408,0.1389
2026-06-10 10:00:00,2.617,1698.4,41.0,57.09,6.3,2.6211,1.428,1.46,2.617,0.1917,0.4219,0.1458
2026-06-10 15:00:00,4.992,1701.7,45.7,57.12,5.28,2.4395,4.992,2.76,1.605,0.1948,0.3806,0.2069
2026-06-10 17:00:00,1.543,1700.9,48.8,57.09,5.2,2.7109,1.247,1.543,1.009,0.2137,0.395,0.1387
2026-06-11 04:00:00,2.621,1700.1,46.1,57.16,6.4,2.5918,1.597,1.747,2.621,0.2457,0.4158,0.153
2026-06-11 16:00:00,1.926,1701.5,50.7,57.12,5.36,2.4492,1.486,1.926,1.615,0.2588,0.3889,0.1443
2026-06-11 17:00:00,0.56,609.4,52.8,20.47,0.96,1.0293,0.307,0.56,0.34,0.0862,0.1622,0.0586
2026-06-11 19:00:00,1.952,1700.8,55.7,57.09,5.27,2.8203,1.161,1.952,1.305,0.2549,0.4219,0.1488
2026-06-11 20:00:00,1.565,1701.4,49.7,57.12,5.42,2.4844,1.152,1.565,1.164,0.2456,0.4058,0.1451
2026-06-11 21:00:00,1.519,1699.4,49.9,57.12,6.27,2.5605,1.414,1.519,1.359,0.2598,0.4048,0.1499
2026-06-12 00:00:00,2.59,1701.7,42.9,57.12,5.29,2.625,1.704,1.934,2.59,0.2284,0.4031,0.1576
2026-06-12 02:00:00,1.767,1701.3,43.9,57.19,6.27,2.6367,1.368,1.417,1.767,0.2366,0.3938,0.145
2026-06-12 07:00:00,2.096,1700.0,46.4,57.22,7.23,2.4766,1.551,1.998,2.096,0.2498,0.3979,0.1414
2026-06-12 09:00:00,2.074,1701.3,45.9,57.19,6.27,2.6523,1.529,1.929,2.074,0.2208,0.4016,0.1432
2026-06-12 12:00:00,2.121,1669.1,48.9,56.19,7.37,2.3828,1.298,1.587,2.121,0.2615,0.3928,0.145
2026-06-12 13:00:00,2.734,1670.0,48.0,56.19,6.96,2.5273,1.61,1.436,2.734,0.2588,0.3953,0.1498
2026-06-12 14:00:00,2.717,1701.3,51.3,57.28,7.48,2.5723,1.494,2.637,2.717,0.2742,0.4119,0.1583
2026-06-12 17:00:00,2.014,1701.8,47.6,57.19,6.04,2.6504,1.229,2.014,1.963,0.218,0.4062,0.1392
2026-06-12 19:00:00,3.59,1701.6,46.5,57.19,6.13,2.5371,1.785,1.746,3.59,0.223,0.4087,0.1442
2026-06-12 20:00:00,0.462,1495.6,57.5,50.0,2.22,0.1309,0.115,0.462,0.107,0.0065,0.0201,0.0075
2026-06-13 04:00:00,0.735,881.3,42.6,29.67,2.62,1.4795,0.468,0.735,0.644,0.1814,0.2305,0.0872
2026-06-13 05:00:00,0.755,877.9,44.4,29.66,3.49,1.499,0.458,0.755,0.616,0.1748,0.2273,0.0829
2026-06-13 06:00:00,0.735,874.1,45.8,29.66,4.62,1.4414,0.402,0.735,0.421,0.1597,0.2175,0.0843
2026-06-13 07:00:00,0.678,881.8,46.3,29.67,2.47,1.501,0.417,0.678,0.605,0.1683,0.2208,0.0812
2026-06-13 11:00:00,0.355,582.2,42.1,20.3,5.42,0.2632,0.239,0.355,0.126,0.0135,0.0399,0.0145
2026-06-13 12:00:00,0.818,879.4,40.2,29.64,2.91,1.6885,0.461,0.818,0.496,0.2039,0.2467,0.1028
2026-06-13 13:00:00,0.779,879.4,44.7,29.66,3.05,1.4082,0.408,0.779,0.568,0.1667,0.2125,0.0821
2026-06-13 17:00:00,2.027,1701.5,39.4,57.12,5.36,2.6855,1.061,1.985,2.027,0.1958,0.4282,0.1562
2026-06-13 18:00:00,2.227,1700.6,42.1,57.12,5.76,2.4727,0.978,2.227,1.299,0.2041,0.4016,0.1315
2026-06-13 20:00:00,1.815,1575.2,44.3,52.91,5.67,2.6328,1.815,1.599,0.692,0.179,0.4026,0.1396
2026-06-14 01:00:00,3.641,1575.9,41.0,52.84,4.48,2.5879,3.641,1.876,1.083,0.176,0.4009,0.1768
2026-06-14 11:00:00,1.409,1701.4,41.7,57.12,5.39,2.416,1.306,1.409,1.359,0.1852,0.4055,0.136
2026-06-14 12:00:00,2.133,1700.9,45.9,57.09,5.2,2.6113,1.136,1.423,2.133,0.2246,0.4114,0.1544
2026-06-14 18:00:00,1.458,1702.3,47.7,57.12,5.02,2.5215,1.397,1.458,1.392,0.2227,0.3967,0.1421
2026-06-14 19:00:00,0.539,711.1,52.1,24.91,8.98,0.1655,0.539,0.484,0.14,0.0091,0.024,0.0197
2026-06-14 21:00:00,2.311,1701.1,43.1,57.12,5.53,2.373,1.134,1.585,2.311,0.2094,0.3948,0.1353
2026-06-14 22:00:00,2.287,1701.1,48.6,57.12,5.53,2.6934,1.446,2.287,2.248,0.2236,0.4177,0.1439
2026-06-14 23:00:00,2.754,1701.6,47.4,57.12,5.33,2.5996,1.484,1.989,2.754,0.2305,0.4182,0.1447
2026-06-15 03:00:00,3.861,1574.0,40.5,52.91,6.24,2.2363,3.861,2.064,0.984,0.1899,0.3816,0.177
2026-06-15 04:00:00,1.815,1701.3,42.8,57.16,5.86,2.4258,0.925,1.328,1.815,0.2429,0.406,0.1403
2026-06-15 06:00:00,3.123,1701.2,45.3,57.16,5.9,2.3184,1.415,1.619,3.123,0.2467,0.4001,0.1486
2026-06-15 07:00:00,2.803,1701.5,44.4,57.16,5.76,2.4883,1.528,1.475,2.803,0.2224,0.4026,0.1453
2026-06-15 08:00:00,2.162,1701.3,47.0,57.19,6.27,2.3848,1.85,2.064,2.162,0.23,0.386,0.1449
2026-06-15 09:00:00,1.795,1701.7,48.2,57.19,6.07,2.5078,1.691,1.361,1.795,0.2786,0.385,0.1663
2026-06-15 11:00:00,1.618,1701.5,47.8,57.16,5.78,2.8262,0.905,1.618,1.047,0.2607,0.4146,0.1444
2026-06-15 12:00:00,1.29,1699.7,49.6,57.16,6.57,2.4258,0.877,1.256,1.29,0.2739,0.3887,0.1552
2026-06-15 14:00:00,1.436,1701.7,46.8,57.16,5.7,2.4336,1.347,1.436,1.298,0.2207,0.4041,0.1389
2026-06-15 15:00:00,1.956,1700.6,48.5,57.16,6.14,2.5078,0.881,1.956,1.29,0.2457,0.3772,0.1378
2026-06-15 17:00:00,1.691,1701.5,49.0,57.19,6.19,2.5547,0.97,1.691,0.761,0.2332,0.3748,0.136
2026-06-15 19:00:00,0.346,702.1,52.7,24.5,8.07,0.1499,0.2,0.346,0.133,0.0088,0.0212,0.0101
2026-06-15 21:00:00,2.018,1701.9,41.1,57.12,5.21,2.4395,1.188,1.841,2.018,0.2004,0.4075,0.142
2026-06-15 23:00:00,2.805,1701.9,42.0,57.12,5.2,2.5723,1.148,1.261,2.805,0.1967,0.4124,0.1343
2026-06-16 08:00:00,2.271,1701.6,40.6,57.12,5.32,2.8145,1.1,2.016,2.271,0.1976,0.4297,0.1466
2026-06-16 10:00:00,0.265,145.9,43.7,5.03,0.25,0.0776,0.117,0.265,0.092,0.0058,0.0098,0.0063
2026-06-16 12:00:00,2.547,1701.1,43.1,57.12,5.52,2.6152,1.64,1.327,2.547,0.2148,0.4119,0.1421
2026-06-16 16:00:00,1.625,1699.9,46.6,57.16,6.45,2.4941,0.723,1.625,1.202,0.2283,0.3936,0.1305
2026-06-16 17:00:00,1.63,1699.8,49.3,57.16,6.51,2.4609,0.868,1.63,1.409,0.2308,0.3892,0.1337
2026-06-16 18:00:00,1.358,1701.8,49.1,57.19,6.03,2.5352,1.358,1.323,1.088,0.2472,0.394,0.1359
2026-06-16 19:00:00,1.538,1700.3,49.3,57.16,6.3,2.5391,1.005,1.538,1.356,0.2498,0.394,0.1335
2026-06-16 20:00:00,2.1,1701.7,48.7,57.16,5.69,2.4883,1.1,1.977,2.1,0.2563,0.4065,0.1338
2026-06-16 22:00:01,1.923,1701.5,45.2,57.16,5.75,2.5508,0.925,1.923,1.103,0.2202,0.4062,0.1322
2026-06-17 01:00:01,2.041,1699.8,42.3,57.19,6.9,2.5039,1.47,1.729,2.041,0.236,0.3982,0.1427
2026-06-17 03:00:01,2.164,1700.9,41.6,57.19,6.42,2.5508,1.07,1.774,2.164,0.251,0.4163,0.142
2026-06-17 08:00:01,2.238,1701.2,41.3,57.22,6.7,2.7559,1.49,2.018,2.238,0.2273,0.4258,0.1425
2026-06-17 09:00:01,2.465,1699.6,46.9,57.25,7.83,2.6406,1.133,2.465,2.062,0.2617,0.4187,0.1377
2026-06-17 10:00:01,0.362,718.8,54.1,24.66,5.16,0.1499,0.159,0.362,0.146,0.0092,0.0225,0.0092
2026-06-17 11:00:01,0.345,586.1,47.0,20.17,3.84,0.1133,0.144,0.345,0.213,0.0074,0.0191,0.0079
2026-06-17 12:00:01,2.176,1699.4,51.0,57.25,7.91,2.6934,1.06,1.968,2.176,0.244,0.4326,0.1489
2026-06-17 18:00:01,2.121,1702.0,46.6,57.12,5.16,2.8438,1.268,2.121,1.591,0.2214,0.3999,0.1332
2026-06-17 19:00:01,1.501,1701.8,47.9,57.16,5.62,2.4199,1.305,1.501,1.012,0.245,0.3923,0.1355
2026-06-17 21:00:01,2.375,1699.2,49.2,57.16,6.77,2.416,1.12,2.375,1.267,0.2517,0.3994,0.1364
2026-06-17 23:00:01,2.205,1694.9,48.8,57.16,8.65,2.4004,0.994,2.205,1.41,0.2517,0.3899,0.1344
2026-06-18 00:00:01,2.422,1697.9,48.5,57.16,7.35,2.5664,1.777,1.344,2.422,0.2551,0.4016,0.1377
2026-06-18 01:00:01,2.268,1701.1,54.9,57.12,5.53,2.7461,1.137,2.268,1.707,0.238,0.4409,0.1309
2026-06-18 02:00:01,2.451,1701.9,47.2,57.12,5.19,2.5332,0.905,2.451,1.592,0.2522,0.4036,0.1328
2026-06-18 04:00:01,0.451,700.3,58.8,24.41,7.79,0.167,0.163,0.451,0.245,0.0098,0.0238,0.009
2026-06-18 06:00:01,2.109,1699.6,43.1,57.19,6.98,2.6953,0.975,1.729,2.109,0.2235,0.4106,0.1393
2026-06-18 07:00:01,2.484,1699.6,46.9,57.22,7.42,2.541,1.072,2.086,2.484,0.2634,0.4106,0.1339
2026-06-18 10:00:01,2.309,998.9,45.4,33.91,6.2,1.5498,2.309,1.795,0.668,0.1351,0.2546,0.1204
2026-06-18 12:00:01,1.467,999.0,47.5,33.94,6.49,1.4697,1.467,1.059,0.868,0.1407,0.2416,0.1035
2026-06-18 14:00:01,0.746,1070.5,46.8,36.0,3.43,1.6426,0.511,0.746,0.549,0.1604,0.2554,0.0956
2026-06-18 15:00:01,0.973,1061.8,47.3,36.0,6.55,1.667,0.973,0.822,0.544,0.1652,0.2612,0.0986
2026-06-18 19:00:01,1.58,998.6,40.5,33.91,6.31,1.5166,1.58,1.023,0.844,0.1434,0.2502,0.115
2026-06-18 20:00:01,1.08,999.4,44.2,33.91,6.02,1.4971,1.08,0.681,0.582,0.1309,0.2444,0.1033
2026-06-18 23:00:01,1.807,755.6,41.0,25.38,1.43,1.5078,0.774,1.807,1.41,0.1373,0.238,0.0869
2026-06-19 01:00:01,0.272,690.5,41.9,24.09,7.79,0.1899,0.189,0.272,0.1,0.0091,0.0235,0.0096
2026-06-19 04:00:01,2.275,1701.4,39.8,57.19,6.2,2.5977,1.264,1.812,2.275,0.236,0.3982,0.1364
2026-06-19 08:00:01,2.477,1700.3,43.5,57.16,6.29,2.5801,1.291,2.477,1.293,0.2277,0.407,0.1393
2026-06-19 09:00:01,1.997,1699.6,46.2,57.16,6.61,2.543,1.161,1.815,1.997,0.2428,0.3904,0.1404
2026-06-19 12:00:01,1.504,1701.5,44.2,57.12,5.37,2.6113,1.213,1.3,1.504,0.2197,0.4077,0.1346
2026-06-19 21:00:01,2.129,1700.2,39.1,57.09,5.54,2.4082,1.276,2.129,1.772,0.1975,0.406,0.1378
2026-06-19 22:00:01,1.825,1701.7,40.0,57.09,4.85,2.4688,1.825,1.765,1.6,0.1897,0.405,0.1389
2026-06-20 00:00:01,2.172,1700.0,38.9,57.09,5.59,2.5469,1.081,2.172,1.154,0.2051,0.3953,0.1237
2026-06-20 01:00:01,2.383,1701.4,42.5,57.09,5.01,2.4941,0.867,2.383,1.829,0.236,0.417,0.1294
2026-06-20 12:00:01,0.274,1479.2,45.2,50.0,10.41,0.1831,0.123,0.274,0.094,0.0064,0.0282,0.0125
2026-06-20 17:00:01,0.929,807.6,41.4,27.59,5.59,1.4043,0.411,0.929,0.63,0.1681,0.2157,0.0855
2026-06-20 19:00:01,0.654,819.1,45.8,27.62,2.66,1.3281,0.398,0.654,0.317,0.1469,0.2067,0.0777
2026-06-20 21:00:01,0.625,811.8,46.4,27.62,4.68,1.2197,0.41,0.625,0.26,0.145,0.2119,0.0771
2026-06-20 22:00:01,0.687,818.3,46.5,27.64,3.03,1.3467,0.394,0.687,0.276,0.1467,0.2198,0.0774
2026-06-20 23:00:01,0.774,819.4,51.4,27.62,2.59,1.291,0.412,0.774,0.347,0.1334,0.2095,0.0798
2026-06-21 00:00:01,0.709,814.2,45.8,27.62,4.01,1.4014,0.43,0.709,0.242,0.1508,0.2189,0.0786
2026-06-21 02:00:01,0.976,818.9,46.2,27.64,2.86,1.332,0.509,0.976,0.337,0.1476,0.2123,0.0787
2026-06-21 03:00:01,0.987,819.1,45.8,27.66,2.93,1.2207,0.398,0.987,0.293,0.149,0.2141,0.0778
2026-06-21 05:00:01,1.136,810.7,46.7,27.62,4.99,1.3857,0.379,1.136,0.439,0.1414,0.2205,0.0796
2026-06-21 09:00:01,0.921,593.9,45.7,19.95,0.93,0.9912,0.301,0.921,0.305,0.0908,0.163,0.0586
2026-06-21 10:00:01,2.396,1700.4,55.2,57.25,7.49,2.7539,1.581,1.602,2.396,0.2686,0.4326,0.1543
2026-06-21 11:00:01,2.135,1701.7,49.9,57.25,6.9,2.5703,1.377,2.113,2.135,0.2947,0.4158,0.1698
2026-06-21 15:00:01,2.48,1700.5,56.9,57.25,7.41,2.8906,1.436,2.48,2.361,0.2676,0.427,0.1498
2026-06-21 16:00:01,2.158,1701.0,51.5,57.28,7.63,2.6016,1.756,1.722,2.158,0.2827,0.3843,0.16
2026-06-21 17:00:01,1.8,1701.8,51.8,57.28,7.25,2.666,1.234,1.794,1.8,0.283,0.3972,0.1554
2026-06-21 18:00:01,2.375,627.1,60.4,21.06,1.01,2.9434,1.586,1.933,2.375,0.2507,0.4436,0.1554
2026-06-22 00:00:01,1.714,1701.6,44.2,57.25,6.94,2.5645,1.252,1.714,1.471,0.2576,0.4246,0.1494
2026-06-22 07:00:01,1.825,1701.5,43.9,57.25,6.98,2.5566,1.32,1.825,1.48,0.2473,0.427,0.1486
2026-06-22 08:00:01,1.478,1635.0,47.8,54.66,2.14,2.6562,1.071,1.478,1.237,0.238,0.4321,0.1761
2026-06-22 10:00:01,0.305,635.0,62.9,21.56,2.56,0.1475,0.133,0.305,0.214,0.0119,0.0168,0.0081
2026-06-22 12:00:01,1.748,1701.1,58.7,57.25,7.17,2.9492,1.399,1.721,1.748,0.2402,0.429,0.1505
2026-06-22 16:00:01,0.308,142.2,51.5,4.87,0.19,0.0659,0.156,0.308,0.072,0.0052,0.0109,0.0071
2026-06-22 18:00:01,2.334,1701.2,46.1,57.12,5.49,2.4668,1.165,2.334,1.586,0.2316,0.395,0.1364
2026-06-22 19:00:01,2.393,1701.4,48.3,57.12,5.41,2.3457,1.513,1.182,2.393,0.2489,0.3835,0.1359
2026-06-22 20:00:01,2.158,1699.9,49.0,57.12,6.05,2.4395,1.516,1.61,2.158,0.2435,0.3906,0.1365
2026-06-22 22:00:01,1.477,1700.5,46.5,57.19,6.61,2.6074,1.109,1.477,0.924,0.2612,0.4163,0.1401
2026-06-23 02:00:01,2.012,1701.3,42.7,57.09,5.03,3.0469,0.961,2.012,1.028,0.1846,0.4756,0.1625
2026-06-23 03:00:01,1.903,1700.5,45.1,57.12,5.78,2.4043,1.903,1.818,1.748,0.2141,0.3799,0.1445
2026-06-23 05:00:01,3.037,1701.3,42.7,57.12,5.44,2.4941,1.688,1.947,3.037,0.2262,0.417,0.1405
2026-06-23 07:00:01,0.731,571.8,47.9,20.03,5.84,1.2549,0.165,0.731,0.115,0.0092,0.0288,0.0092
2026-06-23 09:00:01,2.211,595.6,54.7,20.03,1.08,2.5449,1.296,1.253,2.211,0.2147,0.3826,0.117
2026-06-23 10:00:01,1.955,1700.6,48.4,57.03,4.52,2.4766,1.032,1.955,0.9,0.2197,0.3855,0.125
2026-06-23 11:00:01,2.312,1701.3,49.7,57.03,4.2,2.584,1.298,2.312,1.534,0.2292,0.395,0.1273
2026-06-23 13:00:01,1.352,1699.9,48.5,57.09,5.68,2.6133,1.173,1.352,1.097,0.2205,0.4072,0.1316
2026-06-23 22:00:00,0.175,567.8,49.1,19.89,5.75,0.1616,0.114,0.175,0.093,0.0085,0.0183,0.0082
2026-06-23 23:00:00,1.723,999.4,41.0,33.84,5.39,1.5977,1.723,0.901,0.646,0.1326,0.2534,0.1149
2026-06-24 00:00:00,1.228,1003.2,42.2,33.84,4.12,1.585,0.752,1.228,0.823,0.1477,0.2542,0.1013
2026-06-24 01:00:00,1.955,999.2,42.5,33.84,5.44,1.5791,1.955,1.239,0.8,0.1365,0.2534,0.1179
2026-06-24 02:00:00,2.707,997.0,43.5,33.88,6.54,1.4492,2.707,1.039,0.949,0.1367,0.2467,0.1304
2026-06-24 03:00:00,1.637,1002.9,42.2,33.81,3.89,1.6377,1.637,1.445,0.74,0.1393,0.2512,0.1111
2026-06-24 04:00:00,0.998,1000.3,42.6,33.81,4.75,1.5205,0.898,0.998,0.73,0.1338,0.2507,0.1007
2026-06-24 05:00:00,1.643,997.9,43.0,33.84,5.89,1.5674,1.643,1.129,0.626,0.1328,0.2517,0.1107
2026-06-24 08:00:00,1.243,1000.2,41.6,33.75,4.14,1.4854,1.243,0.934,0.604,0.1289,0.2546,0.101
2026-06-24 10:00:00,1.014,1001.1,46.6,33.72,3.54,1.4795,0.829,1.014,0.555,0.1265,0.2418,0.087
2026-06-24 13:00:00,2.084,996.2,47.7,33.84,6.48,1.5059,2.084,1.24,0.701,0.13,0.239,0.1093
2026-06-24 16:00:00,1.97,944.9,44.4,31.73,2.26,1.6455,0.837,1.97,0.986,0.1638,0.2469,0.1001
2026-06-24 17:00:00,1.204,945.9,46.5,31.75,2.09,1.3936,0.434,1.204,1.115,0.1433,0.2236,0.0833
2026-06-24 19:00:00,1.372,934.1,44.8,31.73,5.68,1.3926,0.485,1.182,1.372,0.1519,0.2286,0.0883
2026-06-24 20:00:00,1.457,944.5,45.4,31.73,2.38,1.3711,0.472,1.457,1.033,0.1494,0.2284,0.0891
2026-06-24 23:00:00,0.932,878.8,40.4,29.56,2.4,1.5977,0.497,0.932,0.686,0.1899,0.2418,0.1002
2026-06-25 02:00:00,0.961,877.6,40.5,29.58,2.9,1.377,0.557,0.961,0.711,0.1858,0.2129,0.0853
2026-06-25 04:00:00,0.991,881.3,41.6,29.58,1.79,1.3262,0.469,0.991,0.437,0.1714,0.2101,0.0803
2026-06-25 08:00:00,0.858,541.4,43.2,18.25,1.11,1.2578,0.462,0.858,0.67,0.0788,0.189,0.0731
2026-06-25 09:00:00,0.899,541.0,45.1,18.25,1.18,1.1992,0.396,0.899,0.805,0.0712,0.2008,0.0767
2026-06-25 10:00:00,0.847,542.4,47.4,18.27,1.02,1.1992,0.479,0.847,0.771,0.0654,0.2019,0.078
2026-06-25 11:00:00,1.112,541.4,48.5,18.27,1.19,1.2715,0.443,0.911,1.112,0.0671,0.2084,0.0793
2026-06-25 12:00:00,1.064,540.7,50.2,18.25,1.25,1.1396,0.437,0.919,1.064,0.0626,0.203,0.0812
2026-06-25 13:00:00,1.077,541.0,50.6,18.27,1.26,1.208,0.48,1.029,1.077,0.0613,0.2062,0.0826
2026-06-25 14:00:00,1.056,541.4,50.8,18.27,1.2,1.1826,0.434,0.917,1.056,0.0649,0.2043,0.0809
2026-06-25 15:00:00,0.888,541.5,55.3,18.27,1.17,1.0986,0.386,0.888,0.82,0.0586,0.1809,0.0701
2026-06-25 17:00:00,0.711,504.2,47.7,16.92,0.58,0.9409,0.633,0.711,0.244,0.0737,0.1448,0.0588
2026-06-25 18:00:00,0.584,504.0,47.3,16.92,0.62,0.8916,0.418,0.584,0.27,0.0709,0.1375,0.0541
2026-06-25 19:00:00,0.812,504.2,46.8,16.95,0.74,0.9609,0.501,0.534,0.812,0.093,0.1453,0.0573
2026-06-25 21:00:00,0.485,504.4,46.4,16.94,0.64,0.8833,0.445,0.479,0.485,0.0782,0.1477,0.0565
2026-06-25 22:00:00,0.573,504.7,46.3,16.92,0.5,0.9741,0.453,0.573,0.287,0.0731,0.1462,0.0548
2026-06-25 23:00:00,0.497,504.1,46.2,16.94,0.68,1.0322,0.279,0.497,0.195,0.0693,0.1492,0.0562
2026-06-26 00:00:00,0.522,503.7,45.6,16.92,0.67,1.0098,0.423,0.522,0.196,0.0728,0.1499,0.0583
2026-06-26 03:00:00,0.648,694.7,41.6,23.19,0.2,0.9561,0.366,0.648,0.434,0.1121,0.1632,0.0598
2026-06-26 04:00:00,0.753,686.6,45.8,23.19,2.1,0.9282,0.491,0.753,0.452,0.1002,0.1667,0.0602
2026-06-26 05:00:00,0.706,693.5,43.5,23.2,0.6,0.9741,0.444,0.706,0.316,0.1038,0.1697,0.0607
2026-06-26 06:00:00,0.873,692.6,44.0,23.19,0.7,1.0146,0.431,0.873,0.398,0.1036,0.1721,0.0601
2026-06-26 07:00:00,0.677,684.4,45.0,23.19,2.6,1.001,0.453,0.677,0.42,0.1093,0.1683,0.0581
2026-06-26 08:00:00,0.602,694.7,45.4,23.2,0.32,1.0283,0.411,0.602,0.393,0.1109,0.1705,0.058
2026-06-26 10:00:00,0.755,682.0,46.3,23.19,3.16,0.9868,0.394,0.755,0.323,0.1071,0.1726,0.0542
2026-06-26 12:00:00,0.55,693.6,46.1,23.12,0.04,1.0059,0.445,0.55,0.343,0.1133,0.1733,0.0559
2026-06-26 14:00:00,0.617,693.2,47.7,23.12,0.12,1.0225,0.435,0.617,0.397,0.1058,0.1737,0.054
2026-06-26 15:00:00,0.373,162.3,53.0,5.6,0.31,0.3462,0.155,0.373,0.174,0.0141,0.0461,0.0175
2026-06-26 16:00:00,0.64,692.7,46.9,23.14,0.36,1.1094,0.345,0.64,0.356,0.1146,0.1748,0.0555
2026-06-26 18:00:00,0.681,693.2,44.5,23.16,0.35,1.1328,0.395,0.681,0.396,0.1158,0.1737,0.0586
2026-06-26 20:00:00,0.304,156.0,44.2,5.3,0.16,0.1006,0.117,0.304,0.098,0.0061,0.0156,0.007
2026-06-26 22:00:00,1.501,1008.1,41.3,33.78,1.81,1.7256,1.354,1.501,0.704,0.1265,0.2478,0.1031
2026-06-27 02:00:00,1.184,1322.8,41.5,44.41,4.17,2.1738,0.792,1.184,0.594,0.1987,0.3577,0.1626
2026-06-27 03:00:00,0.211,568.1,48.3,19.86,5.5,0.1216,0.113,0.211,0.08,0.0055,0.0129,0.0068
2026-06-27 04:00:00,1.952,1702.1,39.6,57.09,4.71,2.5547,1.56,1.952,1.948,0.1925,0.405,0.142
